Timestamp,hour,dayofweek,month,year,dayofyear,Temperature,Humidity,Demand
24-Jul-21,2,5,7,2021,205,29.77364186,89.09656361,4034.412925
24-Jul-21,3,5,7,2021,205,31.98453291,67.23885663,3798.633364
24-Jul-21,4,5,7,2021,205,33.58775726,83.31514211,4296.56251
24-Jul-21,5,5,7,2021,205,33.98733244,71.05696002,4890.053569
24-Jul-21,6,5,7,2021,205,42.39395391,86.56619957,6067.955256
24-Jul-21,7,5,7,2021,205,39.10250918,76.84556314,6249.447756
24-Jul-21,8,5,7,2021,205,44.53612491,88.18451443,6830.785389
24-Jul-21,9,5,7,2021,205,46.52544554,76.66924313,6440.175235
24-Jul-21,10,5,7,2021,205,45.7060246,73.20516146,6615.101221
24-Jul-21,11,5,7,2021,205,47.00770768,80.71541135,6390.18938
24-Jul-21,12,5,7,2021,205,50,80.06073765,6618.149767
24-Jul-21,13,5,7,2021,205,50,56.49594162,6790.624958
24-Jul-21,14,5,7,2021,205,47.94036002,60.63052355,6890.214267
24-Jul-21,15,5,7,2021,205,40.73517464,73.97398243,6613.289722
24-Jul-21,16,5,7,2021,205,44.53649376,50.40415037,7110.37822
24-Jul-21,17,5,7,2021,205,40.38527624,75.07111659,6979.18219
24-Jul-21,18,5,7,2021,205,36.41181047,61.48911657,7044.493904
24-Jul-21,19,5,7,2021,205,35.08345408,50.14814374,6565.748064
24-Jul-21,20,5,7,2021,205,32.13931621,67.82023369,6133.163371
24-Jul-21,21,5,7,2021,205,31.25874652,64.8507388,5757.783006
24-Jul-21,22,5,7,2021,205,28.70720945,57.65756378,4842.483867
24-Jul-21,23,5,7,2021,205,30.90868393,54.47057647,4556.234715
25-Jul-21,0,6,7,2021,206,24.65076051,68.51413285,4049.328739
25-Jul-21,1,6,7,2021,206,31.08593176,72.15584952,4144.104374
25-Jul-21,2,6,7,2021,206,26.97627996,87.88753,3790.237921
25-Jul-21,3,6,7,2021,206,34.0903715,73.86210289,4070.436895
25-Jul-21,4,6,7,2021,206,34.40683944,90.10159365,4325.509633
25-Jul-21,5,6,7,2021,206,37.56758325,80.89897814,4871.977509
25-Jul-21,6,6,7,2021,206,39.60061679,85.85814989,5970.70772
25-Jul-21,7,6,7,2021,206,46.29243217,69.18783083,6609.442789
25-Jul-21,8,6,7,2021,206,46.64006186,76.51407897,6806.644309
25-Jul-21,9,6,7,2021,206,42.70569802,80.64126934,6455.839025
25-Jul-21,10,6,7,2021,206,48.14557927,66.70191733,6313.882946
25-Jul-21,11,6,7,2021,206,48.35593411,67.77417661,6272.501873
25-Jul-21,12,6,7,2021,206,40.83640854,87.56306032,6436.844778
25-Jul-21,13,6,7,2021,206,50,74.47952238,6812.245113
25-Jul-21,14,6,7,2021,206,44.58691812,59.66252735,6583.269405
25-Jul-21,15,6,7,2021,206,49.99400564,91.56861831,7326.847386
25-Jul-21,16,6,7,2021,206,44.01920943,54.88927027,6949.491226
25-Jul-21,17,6,7,2021,206,43.78772193,60.13277852,7195.36305
25-Jul-21,18,6,7,2021,206,36.66141137,56.41786556,7034.722803
25-Jul-21,19,6,7,2021,206,34.94041555,54.68256828,6711.872356
25-Jul-21,20,6,7,2021,206,31.2904198,60.67547638,6079.207498
25-Jul-21,21,6,7,2021,206,31.00091236,55.18008337,5649.26538
25-Jul-21,22,6,7,2021,206,30.01339346,64.45435883,5019.55784
25-Jul-21,23,6,7,2021,206,28.62349341,56.09758563,4420.390841
26-Jul-21,0,0,7,2021,207,26.99179273,85.50880114,4525.264153
26-Jul-21,1,0,7,2021,207,30.89642447,63.53966946,4326.866802
26-Jul-21,2,0,7,2021,207,36.46065578,77.96446703,4608.345563
26-Jul-21,3,0,7,2021,207,28.72193135,70.92706014,4103.791351
26-Jul-21,4,0,7,2021,207,33.64737142,88.19296933,4733.826098
26-Jul-21,5,0,7,2021,207,37.51873587,68.7934428,5416.949221
26-Jul-21,6,0,7,2021,207,46.64799225,72.82482295,6706.40239
26-Jul-21,7,0,7,2021,207,36.14066297,72.04213359,6625.898597
26-Jul-21,8,0,7,2021,207,48.02842507,69.85797884,7618.218777
26-Jul-21,9,0,7,2021,207,41.59407067,88.55955905,7268.939285
26-Jul-21,10,0,7,2021,207,50,78.81787146,7148.067281
26-Jul-21,11,0,7,2021,207,45.86842857,70.73075759,6815.911704
26-Jul-21,12,0,7,2021,207,48.96283104,82.2323257,7352.553693
26-Jul-21,13,0,7,2021,207,50,62.73438532,7539.490449
26-Jul-21,14,0,7,2021,207,47.62184133,62.88346117,7366.63905
26-Jul-21,15,0,7,2021,207,46.4537738,60.69915252,7759.423145
26-Jul-21,16,0,7,2021,207,37.35853744,75.77530732,7348.61376
26-Jul-21,17,0,7,2021,207,37.8644289,47.43249947,7610.735492
26-Jul-21,18,0,7,2021,207,40.38680552,49.23648469,7968.997796
26-Jul-21,19,0,7,2021,207,35.07534976,55.83128735,7427.039172
26-Jul-21,20,0,7,2021,207,31.84085923,56.44414543,7115.161477
26-Jul-21,21,0,7,2021,207,24.74192999,51.75584457,5992.719951
26-Jul-21,22,0,7,2021,207,25.39485247,77.01159624,5317.18642
26-Jul-21,23,0,7,2021,207,28.04201321,91.50737349,5088.690084
27-Jul-21,0,1,7,2021,208,29.94135147,55.59126914,4496.081424
27-Jul-21,1,1,7,2021,208,25.63909,66.39438172,3979.059176
27-Jul-21,2,1,7,2021,208,35.43631664,83.91200446,4295.64914
27-Jul-21,3,1,7,2021,208,33.09289226,78.38631533,4544.088108
27-Jul-21,4,1,7,2021,208,36.35309248,77.12201845,4744.904764
27-Jul-21,5,1,7,2021,208,32.23911285,74.68427579,5274.789204
27-Jul-21,6,1,7,2021,208,37.44906191,81.5503084,6514.28339
27-Jul-21,7,1,7,2021,208,37.17996647,83.81569011,6730.695653
27-Jul-21,8,1,7,2021,208,50,67.20358846,7603.333711
27-Jul-21,9,1,7,2021,208,45.94315384,74.63289531,7105.612655
27-Jul-21,10,1,7,2021,208,50,48.6207436,7114.342124
27-Jul-21,11,1,7,2021,208,46.34371875,72.14011708,6618.487413
27-Jul-21,12,1,7,2021,208,50,73.07398867,7126.615774
27-Jul-21,13,1,7,2021,208,40.9292125,72.68616571,7080.396983
27-Jul-21,14,1,7,2021,208,44.1742248,82.63865555,7539.200703
27-Jul-21,15,1,7,2021,208,49.58462019,62.16835304,7910.855591
27-Jul-21,16,1,7,2021,208,43.47712118,63.88072219,7711.147165
27-Jul-21,17,1,7,2021,208,41.91388672,72.078345,7980.45022
27-Jul-21,18,1,7,2021,208,40.65210893,62.15521738,8010.267531
27-Jul-21,19,1,7,2021,208,35.60093182,67.90861684,7631.591611
27-Jul-21,20,1,7,2021,208,28.35340442,73.88862232,6886.95805
27-Jul-21,21,1,7,2021,208,30.93629152,65.41086336,6474.149462
27-Jul-21,22,1,7,2021,208,34.08868951,53.50388926,5666.649322
27-Jul-21,23,1,7,2021,208,29.0375449,61.26024863,5088.499553
28-Jul-21,0,2,7,2021,209,25.05267343,58.19331635,4248.110927
28-Jul-21,1,2,7,2021,209,31.84944684,80.40082474,4559.40344
28-Jul-21,2,2,7,2021,209,33.32968264,62.58658946,4155.017959
28-Jul-21,3,2,7,2021,209,29.52821773,67.63845061,4128.443467
28-Jul-21,4,2,7,2021,209,28.96157867,77.37438703,4394.291763
28-Jul-21,5,2,7,2021,209,34.49718013,65.97622052,5296.140288
28-Jul-21,6,2,7,2021,209,36.4357911,84.96307687,6541.486368
28-Jul-21,7,2,7,2021,209,41.95539255,74.24454947,7056.235844
28-Jul-21,8,2,7,2021,209,37.28494437,82.6310276,7234.535735
28-Jul-21,9,2,7,2021,209,43.72069087,71.6054632,7139.818557
28-Jul-21,10,2,7,2021,209,48.19099527,78.67441572,7315.752946
28-Jul-21,11,2,7,2021,209,48.20173681,71.58780768,6932.007657
28-Jul-21,12,2,7,2021,209,48.52040467,65.74318753,7090.780357
28-Jul-21,13,2,7,2021,209,47.41931865,69.59056102,7527.227616
28-Jul-21,14,2,7,2021,209,45.90269363,65.26533114,7343.868526
28-Jul-21,15,2,7,2021,209,47.35130865,46.67616788,7590.291746
28-Jul-21,16,2,7,2021,209,35.91118811,53.97474022,7377.776064
28-Jul-21,17,2,7,2021,209,44.81885764,61.17687168,8017.858348
28-Jul-21,18,2,7,2021,209,36.79360796,75.52603576,7861.818185
28-Jul-21,19,2,7,2021,209,33.98101089,73.66110776,7679.849404
28-Jul-21,20,2,7,2021,209,30.16525913,67.79861495,6919.618076
28-Jul-21,21,2,7,2021,209,26.77910957,67.45715729,6210.305275
28-Jul-21,22,2,7,2021,209,23.80194544,63.0537897,5186.939174
28-Jul-21,23,2,7,2021,209,25.9965409,72.13797699,4852.971261
29-Jul-21,0,3,7,2021,210,25.75726717,70.56098823,4428.762262
29-Jul-21,1,3,7,2021,210,22.45581783,70.88992331,4145.241231
29-Jul-21,2,3,7,2021,210,33.1737417,66.78558111,4203.956036
29-Jul-21,3,3,7,2021,210,35.7031391,63.42592664,4514.494003
29-Jul-21,4,3,7,2021,210,27.22195731,84.00333873,4407.005055
29-Jul-21,5,3,7,2021,210,32.98023918,95,5300.737615
29-Jul-21,6,3,7,2021,210,40.56696108,83.74771821,6688.091443
29-Jul-21,7,3,7,2021,210,38.9278656,63.65865246,6648.00759
29-Jul-21,8,3,7,2021,210,45.63596365,74.95927617,7474.611342
29-Jul-21,9,3,7,2021,210,48.67120936,75.9689902,7453.075286
29-Jul-21,10,3,7,2021,210,47.04087113,66.64172894,7056.471373
29-Jul-21,11,3,7,2021,210,44.47055182,76.21903868,6848.204476
29-Jul-21,12,3,7,2021,210,50,65.8208144,7042.156975
29-Jul-21,13,3,7,2021,210,50,69.08563793,7524.767983
29-Jul-21,14,3,7,2021,210,47.04233105,81.20577572,7491.298098
29-Jul-21,15,3,7,2021,210,43.51045189,58.65367934,7473.80365
29-Jul-21,16,3,7,2021,210,44.0135601,58.58873114,7726.955724
29-Jul-21,17,3,7,2021,210,36.67773867,58.79028175,7752.926794
29-Jul-21,18,3,7,2021,210,37.48443688,45.3544035,7804.482893
29-Jul-21,19,3,7,2021,210,36.56065148,48.30702632,7685.964051
29-Jul-21,20,3,7,2021,210,31.11035468,61.16992788,6928.448398
29-Jul-21,21,3,7,2021,210,30.14341965,67.43219051,6545.755885
29-Jul-21,22,3,7,2021,210,33.51986647,69.69487906,5715.941394
29-Jul-21,23,3,7,2021,210,25.57808953,75.05527858,4932.169833
30-Jul-21,0,4,7,2021,211,32.43996607,72.12681135,4638.859546
30-Jul-21,1,4,7,2021,211,31.49975794,81.38398326,4616.26536
30-Jul-21,2,4,7,2021,211,32.16161141,79.00453883,4243.240415
30-Jul-21,3,4,7,2021,211,34.65547852,76.51846243,4419.503176
30-Jul-21,4,4,7,2021,211,32.76443426,86.85400508,4748.722804
30-Jul-21,5,4,7,2021,211,35.27592462,43.98518962,5143.878276
30-Jul-21,6,4,7,2021,211,41.51902023,74.18760435,6623.142775
30-Jul-21,7,4,7,2021,211,38.83801463,70.34503586,7073.87196
30-Jul-21,8,4,7,2021,211,46.31558012,82.11936096,7450.025932
30-Jul-21,9,4,7,2021,211,48.46397379,78.57475345,7345.322061
30-Jul-21,10,4,7,2021,211,45.16473459,65.60838553,6860.480089
30-Jul-21,11,4,7,2021,211,44.80048688,84.69838666,6578.02307
30-Jul-21,12,4,7,2021,211,45.03004826,80.27240709,7000.352606
30-Jul-21,13,4,7,2021,211,49.72168613,58.38094773,7538.040235
30-Jul-21,14,4,7,2021,211,46.84804549,59.377594,7472.972435
30-Jul-21,15,4,7,2021,211,46.03236097,61.21403704,7608.730749
30-Jul-21,16,4,7,2021,211,45.85068412,53.49672255,7762.258656
30-Jul-21,17,4,7,2021,211,38.53066807,54.81996615,7599.924185
30-Jul-21,18,4,7,2021,211,39.7630087,50.62341254,8012.647694
30-Jul-21,19,4,7,2021,211,34.72717941,64.15341545,7713.709332
30-Jul-21,20,4,7,2021,211,28.89316914,70.72205574,6895.357011
30-Jul-21,21,4,7,2021,211,33.05874617,64.01052485,6591.463895
30-Jul-21,22,4,7,2021,211,28.72670144,66.98290118,5314.593977
30-Jul-21,23,4,7,2021,211,29.89561935,60.31440423,4847.837018
31-Jul-21,0,5,7,2021,212,24.2098411,85.19032614,3983.567219
31-Jul-21,1,5,7,2021,212,29.19502223,61.09929593,3908.481223
31-Jul-21,2,5,7,2021,212,25.7292899,63.47049011,3650.266395
31-Jul-21,3,5,7,2021,212,29.61158711,66.4933154,3943.369033
31-Jul-21,4,5,7,2021,212,31.80489736,79.25618816,4021.418437
31-Jul-21,5,5,7,2021,212,39.00483421,67.91386094,4960.21003
31-Jul-21,6,5,7,2021,212,37.41890966,64.51279347,5947.67938
31-Jul-21,7,5,7,2021,212,40.74171688,83.18110422,6401.205585
31-Jul-21,8,5,7,2021,212,47.78063608,71.58052503,6683.498626
31-Jul-21,9,5,7,2021,212,49.64527815,65.67880912,6802.403538
31-Jul-21,10,5,7,2021,212,47.55878344,61.07543446,6493.006787
31-Jul-21,11,5,7,2021,212,47.70954845,75.75514957,6265.750159
31-Jul-21,12,5,7,2021,212,46.84808895,65.10314267,6282.70622
31-Jul-21,13,5,7,2021,212,50,67.50197634,6876.158147
31-Jul-21,14,5,7,2021,212,46.68020431,81.19072813,6773.311598
31-Jul-21,15,5,7,2021,212,50,73.73056347,7205.403492
31-Jul-21,16,5,7,2021,212,45.23532247,60.2971941,6901.838606
31-Jul-21,17,5,7,2021,212,43.994438,50.88706834,7222.967649
31-Jul-21,18,5,7,2021,212,35.94805295,65.419093,7105.388623
31-Jul-21,19,5,7,2021,212,35.73723881,73.50098669,6771.359468
31-Jul-21,20,5,7,2021,212,22.66178719,60.72872348,5909.090809
31-Jul-21,21,5,7,2021,212,26.13955937,59.28016189,5764.504436
31-Jul-21,22,5,7,2021,212,29.71955903,53.04034775,4827.858926
31-Jul-21,23,5,7,2021,212,26.34240895,61.73544014,4316.915374
01-Aug-21,0,6,8,2021,213,25.56785592,63.80470139,3656.230186
01-Aug-21,1,6,8,2021,213,27.73390281,72.03706848,3816.402922
01-Aug-21,2,6,8,2021,213,27.06796959,63.11562036,3491.246193
01-Aug-21,3,6,8,2021,213,36.04905701,78.10789593,4128.237283
01-Aug-21,4,6,8,2021,213,30.41351963,79.73649562,3972.561942
01-Aug-21,5,6,8,2021,213,36.51626173,84.82179558,4760.896006
01-Aug-21,6,6,8,2021,213,41.4713039,61.14911346,5598.524519
01-Aug-21,7,6,8,2021,213,34.94996672,90.29758171,5795.697323
01-Aug-21,8,6,8,2021,213,42.54449634,83.01787812,6271.998824
01-Aug-21,9,6,8,2021,213,44.96624846,74.24928738,6117.379884
01-Aug-21,10,6,8,2021,213,49.54249494,68.60335552,6370.083477
01-Aug-21,11,6,8,2021,213,50,78.91784113,6207.515091
01-Aug-21,12,6,8,2021,213,46.52172236,68.51069668,6258.083819
01-Aug-21,13,6,8,2021,213,46.72452751,90.11914452,6295.520943
01-Aug-21,14,6,8,2021,213,47.16857223,53.61871648,6384.808556
01-Aug-21,15,6,8,2021,213,41.80471768,68.74148554,6491.114111
01-Aug-21,16,6,8,2021,213,44.85603293,70.50649882,6753.002764
01-Aug-21,17,6,8,2021,213,41.50830787,49.10698478,6811.459936
01-Aug-21,18,6,8,2021,213,39.84203004,62.70173532,6806.391344
01-Aug-21,19,6,8,2021,213,33.65169501,50.29874591,6399.648909
01-Aug-21,20,6,8,2021,213,42.10168893,58.56924559,6468.274195
01-Aug-21,21,6,8,2021,213,33.75067417,72.90989341,5765.749184
01-Aug-21,22,6,8,2021,213,29.32943478,82.73789946,4962.681018
01-Aug-21,23,6,8,2021,213,26.58008539,69.4571971,4377.705198
02-Aug-21,0,0,8,2021,214,27.84203188,74.99211671,4422.963761
02-Aug-21,1,0,8,2021,214,29.60299994,80.89114566,4434.703934
02-Aug-21,2,0,8,2021,214,31.32709415,95,4217.897622
02-Aug-21,3,0,8,2021,214,34.69611524,78.39993422,4428.395053
02-Aug-21,4,0,8,2021,214,35.36061631,77.4551304,4444.066364
02-Aug-21,5,0,8,2021,214,34.79008629,87.33427007,5274.793747
02-Aug-21,6,0,8,2021,214,42.4856695,66.72456836,6348.978366
02-Aug-21,7,0,8,2021,214,37.09932035,81.69189333,6481.278509
02-Aug-21,8,0,8,2021,214,43.0376699,83.04866533,7117.122187
02-Aug-21,9,0,8,2021,214,43.93305523,78.85660886,6922.341319
02-Aug-21,10,0,8,2021,214,48.25273524,71.75660401,6986.060733
02-Aug-21,11,0,8,2021,214,47.62556801,74.33482856,6499.981125
02-Aug-21,12,0,8,2021,214,44.07382586,66.06728667,6661.886406
02-Aug-21,13,0,8,2021,214,50,74.37897568,7122.848272
02-Aug-21,14,0,8,2021,214,43.1900501,48.30630091,7043.082557
02-Aug-21,15,0,8,2021,214,45.056056,58.51245288,7277.981839
02-Aug-21,16,0,8,2021,214,44.96054569,50.84619925,7469.849441
02-Aug-21,17,0,8,2021,214,39.07723349,71.78761989,7419.946833
02-Aug-21,18,0,8,2021,214,40.22024434,81.27108177,7728.469408
02-Aug-21,19,0,8,2021,214,37.27544006,52.00301583,7313.925056
02-Aug-21,20,0,8,2021,214,28.53207845,51.4172063,6314.035646
02-Aug-21,21,0,8,2021,214,32.74339499,66.62682354,6100.993247
02-Aug-21,22,0,8,2021,214,29.83495192,42.8937084,5261.671168
02-Aug-21,23,0,8,2021,214,30.36315937,72.94844188,4784.316811
03-Aug-21,0,1,8,2021,215,26.9213953,66.56861686,4429.724412
03-Aug-21,1,1,8,2021,215,25.71671024,63.31107164,3866.759483
03-Aug-21,2,1,8,2021,215,28.96296353,87.43086408,4093.428348
03-Aug-21,3,1,8,2021,215,31.66972199,77.53660329,4023.048432
03-Aug-21,4,1,8,2021,215,31.17100316,91.23365897,4245.347185
03-Aug-21,5,1,8,2021,215,40.80331231,91.74764357,5545.919339
03-Aug-21,6,1,8,2021,215,39.89701985,91.95014457,6306.734306
03-Aug-21,7,1,8,2021,215,39.87974668,79.22101536,6684.5899
03-Aug-21,8,1,8,2021,215,49.43991445,77.19227179,7313.834261
03-Aug-21,9,1,8,2021,215,50,80.43022527,7402.109676
03-Aug-21,10,1,8,2021,215,44.61682825,82.3395534,6578.937372
03-Aug-21,11,1,8,2021,215,40.95716096,79.21315439,6162.216808
03-Aug-21,12,1,8,2021,215,47.47647862,59.8599718,6564.189973
03-Aug-21,13,1,8,2021,215,47.53542675,72.09296339,7078.731474
03-Aug-21,14,1,8,2021,215,47.11110096,68.82805932,7106.898952
03-Aug-21,15,1,8,2021,215,39.37928687,63.68419246,7052.969451
03-Aug-21,16,1,8,2021,215,45.76238268,62.7350535,7356.452174
03-Aug-21,17,1,8,2021,215,36.41412601,54.07189416,7192.772166
03-Aug-21,18,1,8,2021,215,42.13606872,69.29214692,7748.727337
03-Aug-21,19,1,8,2021,215,36.36690825,61.88199115,7313.552848
03-Aug-21,20,1,8,2021,215,32.36711639,41.99776591,6482.665192
03-Aug-21,21,1,8,2021,215,34.0375789,62.27726042,6316.337218
03-Aug-21,22,1,8,2021,215,28.25344439,63.84569588,5146.52333
03-Aug-21,23,1,8,2021,215,27.93220484,69.24575877,4853.573404
04-Aug-21,0,2,8,2021,216,30.33087605,84.29473939,4379.549528
04-Aug-21,1,2,8,2021,216,29.93667713,86.21188347,4431.88258
04-Aug-21,2,2,8,2021,216,29.52708261,73.44402661,4046.348501
04-Aug-21,3,2,8,2021,216,35.45694673,80.89269062,4225.290155
04-Aug-21,4,2,8,2021,216,25.85246969,73.96055052,3876.59784
04-Aug-21,5,2,8,2021,216,33.53847742,93.01499206,5092.360526
04-Aug-21,6,2,8,2021,216,37.74861963,81.42089693,6161.30996
04-Aug-21,7,2,8,2021,216,41.27048308,89.32808892,6724.299753
04-Aug-21,8,2,8,2021,216,42.78159012,70.07799472,7057.6467
04-Aug-21,9,2,8,2021,216,41.6586753,88.73058962,6683.506266
04-Aug-21,10,2,8,2021,216,49.44914778,81.85565884,6978.716809
04-Aug-21,11,2,8,2021,216,48.29690868,66.80490125,6613.008143
04-Aug-21,12,2,8,2021,216,42.14967915,70.18276295,6397.383013
04-Aug-21,13,2,8,2021,216,46.84110183,63.30028321,6999.848794
04-Aug-21,14,2,8,2021,216,43.32654021,74.58373097,6962.395268
04-Aug-21,15,2,8,2021,216,39.18539552,43.13718807,6918.40328
04-Aug-21,16,2,8,2021,216,38.07369795,77.70278522,7260.377646
04-Aug-21,17,2,8,2021,216,36.96780215,74.86306966,7157.532432
04-Aug-21,18,2,8,2021,216,38.40882832,73.52334928,7589.381435
04-Aug-21,19,2,8,2021,216,35.63670321,68.58591885,7416.455372
04-Aug-21,20,2,8,2021,216,31.35977164,72.34250884,6497.425248
04-Aug-21,21,2,8,2021,216,33.55805072,74.6926678,6479.846783
04-Aug-21,22,2,8,2021,216,24.549019,58.09502113,5082.016688
04-Aug-21,23,2,8,2021,216,25.23110449,71.11910321,4625.986976
05-Aug-21,0,3,8,2021,217,24.54807069,62.87929687,4044.91087
05-Aug-21,1,3,8,2021,217,28.92715242,73.39517053,4177.639474
05-Aug-21,2,3,8,2021,217,29.7650767,54.28137141,4006.528561
05-Aug-21,3,3,8,2021,217,28.41650899,74.07680233,3825.07705
05-Aug-21,4,3,8,2021,217,28.9003932,83.4256766,4405.933587
05-Aug-21,5,3,8,2021,217,31.27870037,86.05553646,5036.847199
05-Aug-21,6,3,8,2021,217,41.7605358,85.7768682,6406.987254
05-Aug-21,7,3,8,2021,217,35.92904956,88.53255849,6678.220135
05-Aug-21,8,3,8,2021,217,42.26790008,91.55771268,7321.430824
05-Aug-21,9,3,8,2021,217,43.54962003,78.1416698,6942.618893
05-Aug-21,10,3,8,2021,217,45.27408764,72.5780709,6774.416473
05-Aug-21,11,3,8,2021,217,46.89512713,78.60910939,6585.210562
05-Aug-21,12,3,8,2021,217,47.95199144,70.31517319,6696.79482
05-Aug-21,13,3,8,2021,217,46.28306733,82.03356266,6987.636738
05-Aug-21,14,3,8,2021,217,49.54912413,75.83621965,7319.730792
05-Aug-21,15,3,8,2021,217,48.0533429,67.46330602,7404.119715
05-Aug-21,16,3,8,2021,217,44.07257732,52.99407508,7329.195264
05-Aug-21,17,3,8,2021,217,38.64832128,49.44164502,7267.086554
05-Aug-21,18,3,8,2021,217,42.92256294,57.41733309,7700.034724
05-Aug-21,19,3,8,2021,217,33.27199753,74.16415637,7156.329573
05-Aug-21,20,3,8,2021,217,30.54679628,60.85471117,6634.7906
05-Aug-21,21,3,8,2021,217,31.41582647,63.71847703,6119.397218
05-Aug-21,22,3,8,2021,217,28.41473819,47.19594027,5144.648275
05-Aug-21,23,3,8,2021,217,28.16042899,71.39119681,4888.345065
06-Aug-21,0,4,8,2021,218,26.93553129,69.66573839,4166.226726
06-Aug-21,1,4,8,2021,218,24.81166881,76.4675949,4031.438912
06-Aug-21,2,4,8,2021,218,29.21475898,55.89579756,3880.487664
06-Aug-21,3,4,8,2021,218,26.51453168,83.8637977,3780.69497
06-Aug-21,4,4,8,2021,218,37.59040476,71.91415295,4593.023568
06-Aug-21,5,4,8,2021,218,37.66162952,86.0634612,5531.262601
06-Aug-21,6,4,8,2021,218,37.89628182,85.79494637,6299.945055
06-Aug-21,7,4,8,2021,218,34.11098652,86.58873033,6357.725919
06-Aug-21,8,4,8,2021,218,42.8588883,88.81697917,7185.922286
06-Aug-21,9,4,8,2021,218,49.71199972,94.06829555,7228.157456
06-Aug-21,10,4,8,2021,218,47.9900649,88.04200012,6789.430742
06-Aug-21,11,4,8,2021,218,45.11050421,92.04403558,6522.918869
06-Aug-21,12,4,8,2021,218,44.21774049,77.24579257,6604.738864
06-Aug-21,13,4,8,2021,218,44.01104493,76.93477327,7004.164819
06-Aug-21,14,4,8,2021,218,45.05687279,70.91098148,7175.469238
06-Aug-21,15,4,8,2021,218,50,53.10252844,7480.708051
06-Aug-21,16,4,8,2021,218,41.87507334,62.90506117,7420.62328
06-Aug-21,17,4,8,2021,218,39.53622373,52.50604288,7571.110583
06-Aug-21,18,4,8,2021,218,44.63909805,62.85378768,7893.418278
06-Aug-21,19,4,8,2021,218,37.62347116,58.44687893,7261.584059
06-Aug-21,20,4,8,2021,218,34.97325239,88.06899613,6599.004834
06-Aug-21,21,4,8,2021,218,28.9289163,74.71803427,6085.093912
06-Aug-21,22,4,8,2021,218,27.89018876,72.56704222,5246.727028
06-Aug-21,23,4,8,2021,218,28.78992954,69.63051172,4863.701821
07-Aug-21,0,5,8,2021,219,30.88694629,73.25037541,4206.391707
07-Aug-21,1,5,8,2021,219,28.74435073,93.19221279,3901.789928
07-Aug-21,2,5,8,2021,219,27.6779305,88.63879474,3677.37125
07-Aug-21,3,5,8,2021,219,30.50332662,72.93661497,3698.609845
07-Aug-21,4,5,8,2021,219,31.43498948,95,4038.628981
07-Aug-21,5,5,8,2021,219,31.04300776,77.89269395,4607.04321
07-Aug-21,6,5,8,2021,219,40.09627304,76.41135694,5567.214208
07-Aug-21,7,5,8,2021,219,40.04817938,70.76857113,5852.547317
07-Aug-21,8,5,8,2021,219,47.61554263,95,6614.891647
07-Aug-21,9,5,8,2021,219,38.319187,66.73560615,5950.595711
07-Aug-21,10,5,8,2021,219,44.19205357,72.10841412,5988.906008
07-Aug-21,11,5,8,2021,219,46.61929753,77.57661688,5888.183857
07-Aug-21,12,5,8,2021,219,48.75677125,58.03913306,6310.408774
07-Aug-21,13,5,8,2021,219,50,66.50244996,6569.813158
07-Aug-21,14,5,8,2021,219,42.61872343,73.76482668,6253.181404
07-Aug-21,15,5,8,2021,219,45.77353693,60.44954834,6765.400455
07-Aug-21,16,5,8,2021,219,46.52277438,70.38872802,6617.071482
07-Aug-21,17,5,8,2021,219,40.33540111,64.78625771,6910.34441
07-Aug-21,18,5,8,2021,219,38.71316947,65.99755584,6883.827796
07-Aug-21,19,5,8,2021,219,35.24756433,73.70485427,6409.349357
07-Aug-21,20,5,8,2021,219,25.42685654,80.08588572,5616.317284
07-Aug-21,21,5,8,2021,219,25.91517856,50.61533409,5021.631018
07-Aug-21,22,5,8,2021,219,28.79363155,75.18291691,4602.622155
07-Aug-21,23,5,8,2021,219,24.02080054,68.25570676,4281.097788
08-Aug-21,0,6,8,2021,220,27.13483328,57.91973292,3704.424048
08-Aug-21,1,6,8,2021,220,28.99416995,58.09866175,3674.576661
08-Aug-21,2,6,8,2021,220,24.21337129,59.67726066,3456.236072
08-Aug-21,3,6,8,2021,220,28.87292356,83.20492496,3762.971442
08-Aug-21,4,6,8,2021,220,32.39661433,81.36509137,4010.828486
08-Aug-21,5,6,8,2021,220,34.05261856,95,4674.317271
08-Aug-21,6,6,8,2021,220,33.66918315,79.68518239,5353.088722
08-Aug-21,7,6,8,2021,220,41.65518906,72.17256606,6143.842172
08-Aug-21,8,6,8,2021,220,39.04549162,76.8952032,6219.986665
08-Aug-21,9,6,8,2021,220,44.1248077,88.58693554,6301.198898
08-Aug-21,10,6,8,2021,220,44.01698899,65.23435308,6070.115017
08-Aug-21,11,6,8,2021,220,49.52192382,86.78180267,6065.268954
08-Aug-21,12,6,8,2021,220,50,95,6492.976002
08-Aug-21,13,6,8,2021,220,48.25887973,78.21734747,6250.424958
08-Aug-21,14,6,8,2021,220,45.48982897,72.99808751,6453.354155
08-Aug-21,15,6,8,2021,220,37.03707198,62.25183283,6269.759256
08-Aug-21,16,6,8,2021,220,38.034178,79.21192826,6480.05252
08-Aug-21,17,6,8,2021,220,37.63809874,66.62966153,6433.947351
08-Aug-21,18,6,8,2021,220,36.61524324,48.91753459,6705.265726
08-Aug-21,19,6,8,2021,220,39.94322674,60.26361456,6687.459512
08-Aug-21,20,6,8,2021,220,33.37232435,62.00065685,6011.423306
08-Aug-21,21,6,8,2021,220,30.23973891,61.01919027,5548.579595
